epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,176,,0.4296151101589203,,
0,177,,0.4094286859035492,,
0,178,,0.4002397656440735,,
0,179,,0.41493138670921326,,
0,180,,0.3733982443809509,,
0,181,,0.3613267242908478,,
0,182,,0.43786561489105225,,
0,183,,0.35392436385154724,,
0,184,,0.40661048889160156,,
0,185,,0.3940669596195221,,
0,186,,0.2972590923309326,,
0,187,,0.2958361506462097,,
0,188,,0.34587135910987854,,
0,189,,0.366908997297287,,
0,190,,0.35031989216804504,,
0,191,,0.46832558512687683,,
0,192,,0.50260990858078,,
0,193,,0.39017176628112793,,
0,194,,0.34874027967453003,,
0,195,,0.32474011182785034,,
0,196,,0.3348742425441742,,
0,197,,0.3500063419342041,,
0,198,,0.47661203145980835,,
0,199,,0.33164897561073303,,
0,200,,0.3924866020679474,,
0,201,,0.42153286933898926,,
0,202,,0.34519529342651367,,
0,203,,0.4113888740539551,,
0,204,,0.28433847427368164,,
0,205,,0.4528537392616272,,
0,206,,0.3407321870326996,,
0,207,,0.3664911389350891,,
0,208,,0.3459397554397583,,
0,209,,0.44303807616233826,,
0,210,,0.34930604696273804,,
0,211,,0.37938302755355835,,
0,212,,0.3762434124946594,,
0,213,,0.4006351828575134,,
0,214,,0.30810654163360596,,
0,215,,0.36857300996780396,,
0,216,,0.39648109674453735,,
0,217,,0.4254264831542969,,
0,218,,0.40800291299819946,,
0,219,,0.34115907549858093,,
0,220,,0.36343681812286377,,
0,221,,0.3620806336402893,,
0,222,,0.37128210067749023,,
0,223,,0.3744136095046997,,
0,224,,0.4497561752796173,,
0,225,,0.4210236668586731,,
0,226,,0.32367485761642456,,
0,227,,0.30472683906555176,,
0,228,,0.4046837091445923,,
0,229,,0.359125018119812,,
0,230,,0.355650931596756,,
0,231,,0.3002502918243408,,
0,232,,0.4790380597114563,,
0,233,,0.40158578753471375,,
0,234,,0.35015568137168884,,
0,235,,0.40321263670921326,,
0,236,,0.4288913607597351,,
0,237,,0.26211124658584595,,
0,238,,0.515175461769104,,
0,239,,0.444581001996994,,
0,240,,0.4068725109100342,,
0,241,,0.3381950855255127,,
0,242,,0.43693140149116516,,
0,243,,0.3875442445278168,,
0,244,,0.4283832609653473,,
0,245,,0.376558393239975,,
0,246,,0.3322012424468994,,
0,247,,0.3872058689594269,,
0,248,,0.32744336128234863,,
0,249,,0.43567344546318054,,
0,250,,0.4168188273906708,,
0,251,,0.35003215074539185,,
0,252,,0.374329537153244,,
0,253,,0.4126085638999939,,
0,254,,0.39202195405960083,,
0,255,,0.35425564646720886,,
0,256,,0.3995126187801361,,
0,257,,0.3388523459434509,,
0,258,,0.5077558755874634,,
0,259,,0.41579627990722656,,
0,260,,0.3876569867134094,,
0,261,,0.41875049471855164,,
0,262,,0.3555465340614319,,
0,263,,0.34932905435562134,,
0,264,,0.5586538314819336,,
0,265,,0.29308009147644043,,
0,266,,0.3281211853027344,,
0,267,,0.3074251413345337,,
0,268,,0.3255036175251007,,
0,269,,0.49597734212875366,,
0,270,,0.4181702136993408,,
0,271,,0.3450376093387604,,
0,272,,0.383536159992218,,
0,273,,0.32180681824684143,,
0,274,,0.4698459804058075,,
0,275,,0.32329708337783813,,
0,276,,0.39812028408050537,,
0,277,,0.39980441331863403,,
0,278,,0.28411588072776794,,
0,279,,0.313131719827652,,
0,280,,0.2755332291126251,,
0,281,,0.32939571142196655,,
0,282,,0.3148132562637329,,
0,283,,0.41543513536453247,,
0,284,,0.3384479284286499,,
0,285,,0.3404814302921295,,
0,286,,0.575018048286438,,
0,287,,0.39580821990966797,,
0,288,,0.4167171120643616,,
0,289,,0.3334376811981201,,
0,290,,0.38193830847740173,,
0,291,,0.3075304329395294,,
0,292,,0.36292046308517456,,
0,293,,0.5107851028442383,,
0,294,,0.39001256227493286,,
0,295,,0.2997736930847168,,
0,296,,0.3432806134223938,,
0,297,,0.3483069837093353,,
0,298,,0.3189619183540344,,
0,299,,0.3859331011772156,,
0,300,,0.3695753216743469,,
0,301,,0.37638887763023376,,
0,302,,0.32211369276046753,,
0,303,,0.3224761188030243,,
0,304,,0.47026410698890686,,
0,305,,0.6667560935020447,,
0,306,,0.3421628475189209,,
0,307,,0.4242725670337677,,
0,308,,0.3889812231063843,,
0,309,,0.35754725337028503,,
0,310,,0.42289233207702637,,
0,311,,0.2756105661392212,,
0,312,,0.4440102279186249,,
0,313,,0.3165411353111267,,
0,314,,0.44619184732437134,,
0,315,,0.3450878858566284,,
0,316,,0.4300517737865448,,
0,317,,0.36427998542785645,,
0,318,,0.4043460190296173,,
0,319,,0.31397148966789246,,
0,320,,0.43656742572784424,,
0,321,,0.46707040071487427,,
0,322,,0.3151923716068268,,
0,323,,0.4178765118122101,,
0,324,,0.4282521903514862,,
0,325,,0.33466970920562744,,
0,326,,0.4664737284183502,,
0,327,,0.36468589305877686,,
0,328,,0.3871736526489258,,
0,329,,0.4741819500923157,,
0,330,,0.34801244735717773,,
0,331,,0.363533079624176,,
0,332,,0.4217347204685211,,
0,333,,0.3932551443576813,,
0,334,,0.34118029475212097,,
0,335,,0.4730910062789917,,
0,336,,0.35716748237609863,,
0,337,,0.39370062947273254,,
0,338,,0.44110435247421265,,
0,339,,0.47926709055900574,,
0,340,,0.39831387996673584,,
0,341,,0.3094979524612427,,
0,342,,0.35478562116622925,,
0,343,,0.5801612138748169,,
0,344,,0.38345181941986084,,
0,345,,0.44142383337020874,,
0,346,,0.38793399930000305,,
0,347,,0.45635414123535156,,
0,348,,0.43018025159835815,,
0,349,,0.5915579795837402,,
0,350,,0.3227769434452057,,
0,351,,0.37192168831825256,,
0,352,,0.34839940071105957,,
0,353,,0.37615180015563965,,
0,354,,0.32568302750587463,,
0,355,,0.39787745475769043,,
0,356,,0.3208637237548828,,
0,357,,0.3307000696659088,,
0,358,,0.382490873336792,,
0,359,,0.34742021560668945,,
0,360,,0.4046546220779419,,
0,361,,0.3921646475791931,,
0,362,,0.3650360405445099,,
0,363,,0.3108561038970947,,
0,364,,0.4694231152534485,,
0,365,,0.32305997610092163,,
0,366,,0.40316641330718994,,
0,367,,0.34602537751197815,,
0,368,,0.4021588861942291,,
0,369,,0.3954225480556488,,
0,370,,0.32824259996414185,,
0,371,,0.39151477813720703,,
0,372,,0.33907192945480347,,
0,373,,0.4172658920288086,,
0,374,,0.35249626636505127,,
0,375,,0.5301681756973267,,
0,376,,0.3847377300262451,,
0,377,,0.370443731546402,,
0,378,,0.3803093433380127,,
0,379,,0.34980279207229614,,
0,380,,0.4220083951950073,,
0,381,,0.3101970851421356,,
0,382,,0.3857441544532776,,
0,383,,0.4241930842399597,,
0,384,,0.503201425075531,,
0,385,,0.29647746682167053,,
0,386,,0.3413116931915283,,
0,387,,0.3825814425945282,,
0,388,,0.37613409757614136,,
0,389,,0.3289823830127716,,
0,390,,0.46809932589530945,,
0,391,,0.356411874294281,,
0,392,,0.42015793919563293,,
0,393,,0.35168495774269104,,
0,394,,0.49223852157592773,,
0,395,,0.28853684663772583,,
0,396,,0.41517898440361023,,
0,397,,0.2860603928565979,,
0,398,,0.3935355246067047,,
0,399,,0.41627800464630127,,
0,400,,0.46565699577331543,,
0,401,,0.31697773933410645,,
0,402,,0.35042673349380493,,
0,403,,0.4021655321121216,,
0,404,,0.28720661997795105,,
0,405,,0.3441147804260254,,
0,406,,0.6515989303588867,,
0,407,,0.47805356979370117,,
0,408,,0.423006534576416,,
0,409,,0.44865739345550537,,
0,410,,0.31223535537719727,,
0,411,,0.3329865336418152,,
0,412,,0.4247806668281555,,
0,413,,0.49956148862838745,,
0,414,,0.30403169989585876,,
0,415,,0.3880833685398102,,
0,416,,0.4237154722213745,,
0,417,,0.337724506855011,,
0,418,,0.428024560213089,,
0,419,,0.34599918127059937,,
0,420,,0.43226879835128784,,
0,421,,0.33251386880874634,,
0,422,,0.4508994519710541,,
0,423,,0.5534417629241943,,
0,424,,0.4448545575141907,,
0,425,,0.3401382565498352,,
0,426,,0.5552102327346802,,
0,427,,0.45863765478134155,,
0,428,,0.3855864405632019,,
0,429,,0.3944670855998993,,
0,430,,0.37277570366859436,,
0,431,,0.40043067932128906,,
0,432,,0.353116899728775,,
0,433,,0.4539742171764374,,
0,434,,0.3593410551548004,,
0,435,,0.3728772699832916,,
0,436,,0.5449644923210144,,
0,437,,0.49199897050857544,,
0,438,,0.36195841431617737,,
0,439,,0.5241761207580566,,
0,440,,0.33613061904907227,,
0,441,,0.29085448384284973,,
0,442,,0.34846892952919006,,
0,443,,0.34985479712486267,,
0,444,,0.42444902658462524,,
0,445,,0.43541979789733887,,
0,446,,0.3180566430091858,,
0,447,,0.41520029306411743,,
0,448,,0.43529844284057617,,
0,449,,0.31912961602211,,
0,450,,0.3956044912338257,,
0,451,,0.34406429529190063,,
0,452,,0.2909635305404663,,
0,453,,0.3800124228000641,,
0,454,,0.3032746911048889,,
0,455,,0.5632283687591553,,
0,456,,0.32644301652908325,,
0,457,,0.372702419757843,,
0,458,,0.3885069191455841,,
0,459,,0.35722029209136963,,
0,460,,0.40353378653526306,,
0,461,,0.4047679901123047,,
0,462,,0.3102377653121948,,
0,463,,0.3374148905277252,,
0,464,,0.3712303340435028,,
0,465,,0.4036082625389099,,
0,466,,0.3632701337337494,,
0,467,,0.3666733503341675,,
0,468,,0.32563018798828125,,
0,469,,0.4131028652191162,,
0,470,,0.3945194482803345,,
0,471,,0.40259552001953125,,
0,472,,0.33645763993263245,,
0,473,,0.34255504608154297,,
0,474,,0.4464041590690613,,
0,475,,0.3775234520435333,,
0,476,,0.35733741521835327,,
0,477,,0.5784606337547302,,
0,478,,0.39985713362693787,,
0,479,,0.40379852056503296,,
0,480,,0.41562384366989136,,
0,481,,0.3073881268501282,,
0,482,,0.3310682475566864,,
0,483,,0.3535331189632416,,
0,484,,0.3889795243740082,,
0,485,,0.36813655495643616,,
0,486,,0.40422144532203674,,
0,487,,0.49075350165367126,,
0,488,,0.4469105899333954,,
0,489,,0.38338491320610046,,
0,490,,0.29172489047050476,,
0,491,,0.36187273263931274,,
0,492,,0.3714780807495117,,
0,493,,0.37238603830337524,,
0,494,,0.35247769951820374,,
0,495,,0.3777872920036316,,
0,496,,0.36733928322792053,,
0,497,,0.3488156795501709,,
0,498,,0.45700132846832275,,
0,499,,0.408311665058136,,
,0,,,,0.11244349181652069
,1,,,,0.08073848485946655
,2,,,,0.07605879753828049
,3,,,,0.07734809070825577
,4,,,,0.076044961810112
,5,,,,0.07538450509309769
,6,,,,0.08344388008117676
,7,,,,0.08866319060325623
,8,,,,0.09430455416440964
,9,,,,0.121562659740448
,10,,,,0.14501553773880005
,11,,,,0.1658361852169037
,12,,,,0.21917575597763062
,13,,,,0.2665749490261078
,14,,,,0.2722794711589813
,15,,,,0.29151034355163574
,16,,,,0.27003633975982666
,17,,,,0.2519460916519165
,18,,,,0.24666880071163177
,19,,,,0.2464497685432434
,20,,,,0.2403808981180191
,21,,,,0.2794354557991028
,22,,,,0.29526740312576294
,23,,,,0.3037707507610321
,24,,,,0.3000136911869049
,25,,,,0.27302366495132446
,26,,,,0.2903536260128021
,27,,,,0.2790399491786957
,28,,,,0.25003525614738464
,29,,,,0.24689821898937225
,30,,,,0.2804710865020752
,31,,,,0.2785016596317291
,32,,,,0.28578823804855347
,33,,,,0.27751410007476807
,34,,,,0.27023953199386597
,35,,,,0.2717048227787018
,36,,,,0.3439977765083313
,37,,,,0.3488163650035858
,38,,,,0.38710013031959534
,39,,,,0.3807021975517273
,40,,,,0.29414480924606323
,41,,,,0.2590687870979309
,42,,,,0.20078612864017487
,43,,,,0.1589312106370926
,44,,,,0.1381290853023529
,45,,,,0.11125448346138
,46,,,,0.09408481419086456
,47,,,,0.09102239459753036
,48,,,,0.09051530063152313
,49,,,,0.09403565526008606
,50,,,,0.09320876002311707
,51,,,,0.09499126672744751
,52,,,,0.09460150450468063
,53,,,,0.10245036333799362
,54,,,,0.11594395339488983
,55,,,,0.11799850314855576
,56,,,,0.1582213193178177
,57,,,,0.16722148656845093
,58,,,,0.20647040009498596
,59,,,,0.23500335216522217
,60,,,,0.2841328978538513
,61,,,,0.2963542640209198
,62,,,,0.3092046082019806
,63,,,,0.2966662645339966
,64,,,,0.26385927200317383
,65,,,,0.2720848023891449
,66,,,,0.2654406428337097
,67,,,,0.260834664106369
,68,,,,0.25157731771469116
,69,,,,0.2557253837585449
,70,,,,0.23119261860847473
,71,,,,0.26481977105140686
,72,,,,0.2691657245159149
,73,,,,0.26737841963768005
,74,,,,0.26800984144210815
,75,,,,0.25869375467300415
,76,,,,0.31334367394447327
,77,,,,0.328220933675766
,78,,,,0.305390328168869
,79,,,,0.2813168168067932
,80,,,,0.29518213868141174
,81,,,,0.35668450593948364
,82,,,,0.35686376690864563
,83,,,,0.3516490161418915
,84,,,,0.2717925012111664
,85,,,,0.18365953862667084
,86,,,,0.18923839926719666
,87,,,,0.17048990726470947
,88,,,,0.16569575667381287
,89,,,,0.14628949761390686
,90,,,,0.12630146741867065
,91,,,,0.10048381984233856
,92,,,,0.08025842905044556
,93,,,,0.07819350063800812
,94,,,,0.06974660605192184
,95,,,,0.07181540876626968
,96,,,,0.07826238870620728
,97,,,,0.07913573831319809
,98,,,,0.09018652141094208
,99,,,,0.09055195748806
,100,,,,0.11350512504577637
,101,,,,0.16094094514846802
,102,,,,0.17565153539180756
,103,,,,0.21344628930091858
,104,,,,0.22988729178905487
,105,,,,0.2923901677131653
,106,,,,0.31454893946647644
,107,,,,0.3156529664993286
,108,,,,0.26807132363319397
,109,,,,0.24591270089149475
,110,,,,0.24157962203025818
,111,,,,0.25483185052871704
,112,,,,0.2527048587799072
,113,,,,0.2648453414440155
,114,,,,0.26771610975265503
,115,,,,0.2737292945384979
,116,,,,0.2608093023300171
,117,,,,0.2470599114894867
,118,,,,0.25063323974609375
,119,,,,0.2377658188343048
,120,,,,0.23626472055912018
,121,,,,0.257752388715744
,122,,,,0.2716639041900635
,123,,,,0.2724868059158325
,124,,,,0.24630054831504822
,125,,,,0.24202169477939606
,126,,,,0.2896246314048767
,127,,,,0.29633480310440063
,128,,,,0.2800596356391907
,129,,,,0.2567126154899597
,130,,,,0.20029740035533905
,131,,,,0.19384896755218506
,132,,,,0.17342129349708557
,133,,,,0.15729202330112457
,134,,,,0.1368059366941452
,135,,,,0.11965729296207428
,136,,,,0.11204297840595245
,137,,,,0.0887659564614296
,138,,,,0.07319675385951996
,139,,,,0.06346985697746277
,140,,,,0.06537194550037384
,141,,,,0.07697193324565887
,142,,,,0.08679325878620148
,143,,,,0.11314909905195236
,144,,,,0.16274820268154144
,145,,,,0.19904974102973938
,146,,,,0.22923330962657928
,147,,,,0.2328038513660431
,148,,,,0.19998802244663239
,149,,,,0.19239301979541779
,150,,,,0.2246587574481964
,151,,,,0.25740545988082886
,152,,,,0.2746683657169342
,153,,,,0.3028622269630432
,154,,,,0.25548937916755676
,155,,,,0.2338533103466034
,156,,,,0.21937865018844604
,157,,,,0.20279306173324585
,158,,,,0.2372138947248459
,159,,,,0.25634628534317017
,160,,,,0.2658376395702362
,161,,,,0.28503578901290894
,162,,,,0.26838219165802
,163,,,,0.2547054886817932
,164,,,,0.2762145400047302
,165,,,,0.2623077630996704
,166,,,,0.2723443806171417
,167,,,,0.2746495008468628
,168,,,,0.2789634168148041
,169,,,,0.2914077937602997
,170,,,,0.27893757820129395
,171,,,,0.42006659507751465
,172,,,,0.5187873840332031
,173,,,,0.5049870610237122
,174,,,,0.49869877099990845
,175,,,,0.3199840188026428
,176,,,,0.22358663380146027
,177,,,,0.21137535572052002
,178,,,,0.19391104578971863
,179,,,,0.16436335444450378
,180,,,,0.13748642802238464
,181,,,,0.09976045787334442
,182,,,,0.0876597911119461
,183,,,,0.07341834157705307
,184,,,,0.07034222781658173
,185,,,,0.07895809412002563
,186,,,,0.07387997955083847
,187,,,,0.07691628485918045
,188,,,,0.08991760015487671
,189,,,,0.11206492781639099
,190,,,,0.15394499897956848
,191,,,,0.18827521800994873
,192,,,,0.22275958955287933
,193,,,,0.24747222661972046
,194,,,,0.296169638633728
,195,,,,0.3580934703350067
,196,,,,0.3790551722049713
,197,,,,0.3611493408679962
,198,,,,0.2862175703048706
,199,,,,0.24472130835056305
,200,,,,0.21862411499023438
,201,,,,0.2435150295495987
,202,,,,0.26266223192214966
,203,,,,0.27464619278907776
,204,,,,0.282526433467865
,205,,,,0.2380591630935669
,206,,,,0.22285312414169312
,207,,,,0.18854954838752747
,208,,,,0.1821097880601883
,209,,,,0.20384398102760315
,210,,,,0.2309362292289734
,211,,,,0.28845325112342834
,212,,,,0.29150328040122986
,213,,,,0.2829606533050537
,214,,,,0.26535162329673767
,215,,,,0.2514911890029907
,216,,,,0.2948378324508667
,217,,,,0.3031049072742462
,218,,,,0.29657214879989624
,219,,,,0.2787441909313202
,220,,,,0.21414513885974884
,221,,,,0.1546439230442047
,222,,,,0.15223228931427002
,223,,,,0.137445330619812
,224,,,,0.14988496899604797
,225,,,,0.13389168679714203
,226,,,,0.12324845790863037
,227,,,,0.10456148535013199
,228,,,,0.07880140841007233
,229,,,,0.06810654699802399
,230,,,,0.07782221585512161
,231,,,,0.09321403503417969
,232,,,,0.11655310541391373
,233,,,,0.14872364699840546
,234,,,,0.15977850556373596
,235,,,,0.1766366809606552
,236,,,,0.18940171599388123
,237,,,,0.24105776846408844
,238,,,,0.3140394687652588
,239,,,,0.36566245555877686
,240,,,,0.6785434484481812
,241,,,,0.6923441290855408
,242,,,,0.6681328415870667
,243,,,,0.6001523733139038
,244,,,,0.31305599212646484
,245,,,,0.2705291211605072
,246,,,,0.24047596752643585
,247,,,,0.28957489132881165
,248,,,,0.3269631862640381
,249,,,,0.33710741996765137
,250,,,,0.32513654232025146
,251,,,,0.2723575234413147
,252,,,,0.23371946811676025
,253,,,,0.24218401312828064
,254,,,,0.24332815408706665
,255,,,,0.27003321051597595
,256,,,,0.25615841150283813
,257,,,,0.27584874629974365
,258,,,,0.2805752754211426
,259,,,,0.3604505956172943
,260,,,,0.39944955706596375
,261,,,,0.6188307404518127
,262,,,,0.6059718728065491
,263,,,,0.5255111455917358
,264,,,,0.4673823118209839
,265,,,,0.2995398938655853
,266,,,,0.2726195454597473
0,499,,,0.23288485407829285,
0,500,,0.3152110278606415,,
0,501,,0.33245375752449036,,
0,502,,0.3630419075489044,,
0,503,,0.492603063583374,,
0,504,,0.3189738094806671,,
0,505,,0.44437310099601746,,
0,506,,0.43434202671051025,,
0,507,,0.32569974660873413,,
0,508,,0.3789520263671875,,
0,509,,0.3521031141281128,,
0,510,,0.4238749146461487,,
0,511,,0.3652098476886749,,
0,512,,0.4916888475418091,,
0,513,,0.32998836040496826,,
0,514,,0.4255729019641876,,
0,515,,0.4174915552139282,,
0,516,,0.31793567538261414,,
0,517,,0.4435632526874542,,
0,518,,0.30134662985801697,,
0,519,,0.41476598381996155,,
0,520,,0.36767664551734924,,
0,521,,0.45102930068969727,,
0,522,,0.3702412247657776,,
0,523,,0.4297700524330139,,
0,524,,0.35796424746513367,,
0,525,,0.37711578607559204,,
0,526,,0.4010850489139557,,
0,527,,0.4064956605434418,,
0,528,,0.36788803339004517,,
0,529,,0.3743952512741089,,
0,530,,0.3957080841064453,,
0,531,,0.4408884346485138,,
0,532,,0.32755613327026367,,
0,533,,0.3913956880569458,,
0,534,,0.33054909110069275,,
0,535,,0.3448600172996521,,
0,536,,0.34076476097106934,,
0,537,,0.3573485016822815,,
0,538,,0.320060133934021,,
0,539,,0.35585010051727295,,
0,540,,0.5146210193634033,,
0,541,,0.37031587958335876,,
0,542,,0.3819502592086792,,
0,543,,0.3292640447616577,,
0,544,,0.35506922006607056,,
0,545,,0.48597151041030884,,
0,546,,0.3626108765602112,,
0,547,,0.4329499304294586,,
0,548,,0.3595518171787262,,
0,549,,0.3071964979171753,,
0,550,,0.48506003618240356,,
0,551,,0.42354607582092285,,
0,552,,0.36156168580055237,,
0,553,,0.2904679775238037,,
0,554,,0.3958888053894043,,
0,555,,0.40634775161743164,,
0,556,,0.49426156282424927,,
0,557,,0.3758569061756134,,
0,558,,0.4322300851345062,,
0,559,,0.3513678014278412,,
0,560,,0.3862430155277252,,
0,561,,0.3253560960292816,,
0,562,,0.2786860466003418,,
0,563,,0.2856065630912781,,
0,564,,0.4007475674152374,,
0,565,,0.3756910562515259,,
0,566,,0.3961830139160156,,
0,567,,0.3597719669342041,,
0,568,,0.31624191999435425,,
0,569,,0.30015888810157776,,
0,570,,0.36109524965286255,,
0,571,,0.49749475717544556,,
0,572,,0.4146121144294739,,
0,573,,0.30365657806396484,,
0,574,,0.5429047346115112,,
0,575,,0.4237370789051056,,
0,576,,0.3502494692802429,,
0,577,,0.36658334732055664,,
0,578,,0.33192047476768494,,
0,579,,0.3472028970718384,,
0,580,,0.2915242910385132,,
0,581,,0.33144620060920715,,
0,582,,0.2997051477432251,,
0,583,,0.27224040031433105,,
0,584,,0.35962170362472534,,
0,585,,0.320391446352005,,
0,586,,0.36350709199905396,,
0,587,,0.4940890669822693,,
0,588,,0.32303887605667114,,
0,589,,0.3622392416000366,,
0,590,,0.30124759674072266,,
0,591,,0.4374452829360962,,
0,592,,0.3030865490436554,,
0,593,,0.29742980003356934,,
0,594,,0.3733184337615967,,
0,595,,0.34294193983078003,,
0,596,,0.49704277515411377,,
0,597,,0.45972877740859985,,
0,598,,0.37106913328170776,,
0,599,,0.4430529475212097,,
0,600,,0.3254796266555786,,
0,601,,0.3885951638221741,,
0,602,,0.3407384157180786,,
0,603,,0.34942248463630676,,
0,604,,0.5147212743759155,,
0,605,,0.35905104875564575,,
0,606,,0.330238401889801,,
0,607,,0.4569591283798218,,
0,608,,0.4047638177871704,,
0,609,,0.3803708553314209,,
0,610,,0.3846787214279175,,
0,611,,0.47867247462272644,,
0,612,,0.4226054549217224,,
0,613,,0.40107882022857666,,
0,614,,0.4750380516052246,,
0,615,,0.32873329520225525,,
0,616,,0.3330221176147461,,
0,617,,0.3066869378089905,,
0,618,,0.4595327377319336,,
0,619,,0.40511998534202576,,
0,620,,0.40209096670150757,,
0,621,,0.3634132742881775,,
